season,date,home_team,away_team,hat_trick,scorer,scorer_team,goals,hat_night
20152016,2015-11-16,St. Louis Blues,Winnipeg Jets,False,,,,False
20152016,2015-11-17,Boston Bruins,San Jose Sharks,False,,,,False
20152016,2015-11-17,Pittsburgh Penguins,Minnesota Wild,False,,,,False
20152016,2015-11-18,Detroit Red Wings,Washington Capitals,False,,,,True
20152016,2015-11-19,Boston Bruins,Minnesota Wild,True,Loui Eriksson,Boston Bruins,3,False
20152016,2015-11-19,Pittsburgh Penguins,Colorado Avalanche,False,,,,False
20152016,2015-11-19,Washington Capitals,Dallas Stars,False,,,,False
20152016,2015-11-19,St. Louis Blues,Buffalo Sabres,False,,,,False
20152016,2015-11-20,Detroit Red Wings,Los Angeles Kings,False,,,,False
20152016,2015-11-21,Boston Bruins,Toronto Maple Leafs,False,,,,False
20152016,2015-11-21,Pittsburgh Penguins,San Jose Sharks,False,,,,False
20152016,2015-11-21,Washington Capitals,Colorado Avalanche,False,,,,False
20152016,2015-11-21,St. Louis Blues,Detroit Red Wings,False,,,,False
20152016,2015-11-21,Dallas Stars,Buffalo Sabres,False,,,,False
20152016,2015-11-21,Minnesota Wild,Nashville Predators,False,,,,False
20152016,2015-11-23,Washington Capitals,Edmonton Oilers,False,,,,False
20152016,2015-11-24,Dallas Stars,Ottawa Senators,False,,,,False
20152016,2015-11-24,Anaheim Ducks,Calgary Flames,False,,,,False
20152016,2015-11-25,Minnesota Wild,Vancouver Canucks,False,,,,False
20152016,2015-11-25,New Jersey Devils,Columbus Blue Jackets,False,,,,False
20152016,2015-11-25,Pittsburgh Penguins,St. Louis Blues,False,,,,False
20152016,2015-11-25,Washington Capitals,Winnipeg Jets,False,,,,False
20152016,2015-11-25,Detroit Red Wings,Boston Bruins,False,,,,False
20152016,2015-11-27,Boston Bruins,New York Rangers,False,,,,False
20152016,2015-11-27,Minnesota Wild,Winnipeg Jets,False,,,,False
20152016,2015-11-27,Anaheim Ducks,Chicago Blackhawks,False,,,,False
20152016,2015-11-27,Washington Capitals,Tampa Bay Lightning,False,,,,False
20152016,2015-11-27,New Jersey Devils,Montréal Canadiens,False,,,,False
20152016,2015-11-27,Detroit Red Wings,Edmonton Oilers,False,,,,False
20152016,2015-11-27,Dallas Stars,Vancouver Canucks,False,,,,False
20152016,2015-11-28,Pittsburgh Penguins,Edmonton Oilers,False,,,,False
20152016,2015-11-28,St. Louis Blues,Columbus Blue Jackets,False,,,,False
20152016,2015-11-28,Minnesota Wild,Dallas Stars,False,,,,False
20152016,2015-11-29,Detroit Red Wings,Florida Panthers,False,,,,False
20152016,2015-11-30,Anaheim Ducks,Vancouver Canucks,False,,,,False
20152016,2015-12-01,New Jersey Devils,Colorado Avalanche,False,,,,False
20152016,2015-12-01,Detroit Red Wings,Buffalo Sabres,False,,,,False
20152016,2015-12-01,St. Louis Blues,Florida Panthers,False,,,,False
20152016,2015-12-01,Chicago Blackhawks,Minnesota Wild,False,,,,True
20152016,2015-12-02,Anaheim Ducks,Tampa Bay Lightning,False,,,,False
20152016,2015-12-03,Detroit Red Wings,Arizona Coyotes,False,,,,False
20152016,2015-12-03,Minnesota Wild,Toronto Maple Leafs,False,,,,False
20152016,2015-12-04,New Jersey Devils,Philadelphia Flyers,False,,,,False
20152016,2015-12-04,Anaheim Ducks,San Jose Sharks,False,,,,False
20152016,2015-12-05,St. Louis Blues,Toronto Maple Leafs,False,,,,False
20152016,2015-12-05,Detroit Red Wings,Nashville Predators,True,Shea Weber,Nashville Predators,3,False
20152016,2015-12-05,Minnesota Wild,Colorado Avalanche,False,,,,False
20152016,2015-12-06,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20152016,2015-12-06,New Jersey Devils,Florida Panthers,False,,,,False
20152016,2015-12-06,Anaheim Ducks,Pittsburgh Penguins,False,,,,False
20152016,2015-12-07,Boston Bruins,Nashville Predators,False,,,,False
20152016,2015-12-08,Washington Capitals,Detroit Red Wings,False,,,,False
20152016,2015-12-08,St. Louis Blues,Arizona Coyotes,False,,,,False
20152016,2015-12-08,Chicago Blackhawks,Nashville Predators,False,,,,False
20152016,2015-12-08,Dallas Stars,Carolina Hurricanes,False,,,,False
20152016,2015-12-10,Detroit Red Wings,Montréal Canadiens,False,,,,False
20152016,2015-12-10,St. Louis Blues,Philadelphia Flyers,False,,,,False
20152016,2015-12-11,New Jersey Devils,Detroit Red Wings,False,,,,False
20152016,2015-12-11,Pittsburgh Penguins,Los Angeles Kings,False,,,,False
20152016,2015-12-11,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20152016,2015-12-11,Dallas Stars,Philadelphia Flyers,False,,,,False
20152016,2015-12-11,Anaheim Ducks,Carolina Hurricanes,True,Jeff Skinner,Carolina Hurricanes,3,False
20152016,2015-12-12,Boston Bruins,Florida Panthers,False,,,,False
20152016,2015-12-12,St. Louis Blues,Dallas Stars,False,,,,False
20152016,2015-12-13,St. Louis Blues,Colorado Avalanche,False,,,,False
20152016,2015-12-13,Chicago Blackhawks,Vancouver Canucks,False,,,,False
20152016,2015-12-14,Boston Bruins,Edmonton Oilers,False,,,,False
20152016,2015-12-14,Pittsburgh Penguins,Washington Capitals,False,,,,False
20152016,2015-12-14,Detroit Red Wings,Buffalo Sabres,False,,,,False
20152016,2015-12-15,Minnesota Wild,Vancouver Canucks,False,,,,False
20152016,2015-12-15,Chicago Blackhawks,Colorado Avalanche,False,,,,False
20152016,2015-12-15,Dallas Stars,Columbus Blue Jackets,False,,,,False
20152016,2015-12-16,Washington Capitals,Ottawa Senators,False,,,,False
20152016,2015-12-16,Boston Bruins,Pittsburgh Penguins,False,,,,False
20152016,2015-12-17,New Jersey Devils,Florida Panthers,False,,,,False
20152016,2015-12-17,St. Louis Blues,Nashville Predators,False,,,,False
20152016,2015-12-17,Minnesota Wild,New York Rangers,False,,,,False
20152016,2015-12-17,Chicago Blackhawks,Edmonton Oilers,False,,,,False
20152016,2015-12-17,Dallas Stars,Calgary Flames,False,,,,False
20152016,2015-12-18,Pittsburgh Penguins,Boston Bruins,True,Frank Vatrano,Boston Bruins,3,False
20152016,2015-12-18,Washington Capitals,Tampa Bay Lightning,False,,,,False
20152016,2015-12-18,Detroit Red Wings,Vancouver Canucks,False,,,,False
20152016,2015-12-19,St. Louis Blues,Calgary Flames,False,,,,False
20152016,2015-12-19,Dallas Stars,Montréal Canadiens,False,,,,False
20152016,2015-12-19,New Jersey Devils,Anaheim Ducks,False,,,,False
20152016,2015-12-19,Pittsburgh Penguins,Carolina Hurricanes,False,,,,False
20152016,2015-12-20,Boston Bruins,New Jersey Devils,False,,,,False
20152016,2015-12-20,Chicago Blackhawks,San Jose Sharks,False,,,,False
20152016,2015-12-20,Detroit Red Wings,Calgary Flames,False,,,,False
20152016,2015-12-21,Pittsburgh Penguins,Columbus Blue Jackets,False,,,,True
20152016,2015-12-21,Minnesota Wild,Dallas Stars,False,,,,False
20152016,2015-12-22,Boston Bruins,St. Louis Blues,False,,,,False
20152016,2015-12-22,Detroit Red Wings,New Jersey Devils,False,,,,False
20152016,2015-12-22,Minnesota Wild,Montréal Canadiens,False,,,,False
20152016,2015-12-22,Dallas Stars,Chicago Blackhawks,False,,,,False
20152016,2015-12-26,Boston Bruins,Buffalo Sabres,False,,,,False
20152016,2015-12-26,Washington Capitals,Montréal Canadiens,False,,,,False
20152016,2015-12-26,St. Louis Blues,Dallas Stars,False,,,,False
20152016,2015-12-26,Minnesota Wild,Pittsburgh Penguins,False,,,,False
20152016,2015-12-27,Dallas Stars,St. Louis Blues,False,,,,False
20152016,2015-12-27,Chicago Blackhawks,Carolina Hurricanes,False,,,,False
20152016,2015-12-27,Anaheim Ducks,Philadelphia Flyers,False,,,,False
20152016,2015-12-28,Minnesota Wild,Detroit Red Wings,False,,,,False
20152016,2015-12-29,Boston Bruins,Ottawa Senators,True,Jimmy Hayes,Boston Bruins,3,True
20152016,2015-12-29,New Jersey Devils,Carolina Hurricanes,False,,,,False
20152016,2015-12-29,St. Louis Blues,Nashville Predators,False,,,,False
20152016,2015-12-30,Pittsburgh Penguins,Toronto Maple Leafs,False,,,,False
20152016,2015-12-30,Washington Capitals,Buffalo Sabres,False,,,,False
20152016,2015-12-31,Detroit Red Wings,Pittsburgh Penguins,False,,,,False
20152016,2015-12-31,St. Louis Blues,Minnesota Wild,False,,,,False
20152016,2015-12-31,Dallas Stars,Nashville Predators,False,,,,False
20152016,2016-01-01,Boston Bruins,Montréal Canadiens,False,,,,False
20152016,2016-01-02,New Jersey Devils,Dallas Stars,False,,,,False
20152016,2016-01-02,Pittsburgh Penguins,New York Islanders,False,,,,False
20152016,2016-01-03,Chicago Blackhawks,Ottawa Senators,False,,,,False
20152016,2016-01-03,Anaheim Ducks,Winnipeg Jets,False,,,,False
20152016,2016-01-04,New Jersey Devils,Detroit Red Wings,False,,,,False
20152016,2016-01-04,St. Louis Blues,Ottawa Senators,False,,,,False
20152016,2016-01-05,Boston Bruins,Washington Capitals,False,,,,False
20152016,2016-01-05,Pittsburgh Penguins,Chicago Blackhawks,False,,,,False
20152016,2016-01-06,Chicago Blackhawks,Pittsburgh Penguins,False,,,,False
20152016,2016-01-06,Anaheim Ducks,Toronto Maple Leafs,False,,,,False
20152016,2016-01-07,Minnesota Wild,Philadelphia Flyers,False,,,,False
20152016,2016-01-07,Dallas Stars,Winnipeg Jets,False,,,,False
20152016,2016-01-08,New Jersey Devils,Boston Bruins,False,,,,False
20152016,2016-01-08,Chicago Blackhawks,Buffalo Sabres,False,,,,False
20152016,2016-01-08,Anaheim Ducks,St. Louis Blues,False,,,,False
20152016,2016-01-09,Dallas Stars,Minnesota Wild,False,,,,False
20152016,2016-01-10,Chicago Blackhawks,Colorado Avalanche,False,,,,False
20152016,2016-01-10,Washington Capitals,Ottawa Senators,False,,,,False
20152016,2016-01-10,Anaheim Ducks,Detroit Red Wings,False,,,,False
20152016,2016-01-10,Minnesota Wild,New Jersey Devils,False,,,,False
20152016,2016-01-12,St. Louis Blues,New Jersey Devils,False,,,,False
20152016,2016-01-12,Minnesota Wild,Buffalo Sabres,False,,,,False
20152016,2016-01-12,Chicago Blackhawks,Nashville Predators,False,,,,False
20152016,2016-01-13,Anaheim Ducks,Ottawa Senators,False,,,,False
20152016,2016-01-14,Washington Capitals,Vancouver Canucks,False,,,,False
20152016,2016-01-14,St. Louis Blues,Carolina Hurricanes,False,,,,False
20152016,2016-01-15,Minnesota Wild,Winnipeg Jets,False,,,,False
20152016,2016-01-15,Anaheim Ducks,Dallas Stars,False,,,,False
20152016,2016-01-16,St. Louis Blues,Montréal Canadiens,False,,,,False
20152016,2016-01-16,Boston Bruins,Toronto Maple Leafs,False,,,,False
20152016,2016-01-17,Pittsburgh Penguins,Carolina Hurricanes,False,,,,False
20152016,2016-01-17,Washington Capitals,New York Rangers,True,Justin Williams,Washington Capitals,3,False
20152016,2016-01-17,Chicago Blackhawks,Montréal Canadiens,False,,,,False
20152016,2016-01-17,Detroit Red Wings,Philadelphia Flyers,False,,,,False
20152016,2016-01-17,Anaheim Ducks,Los Angeles Kings,False,,,,False
20152016,2016-01-18,St. Louis Blues,Pittsburgh Penguins,False,,,,False
20152016,2016-01-19,New Jersey Devils,Calgary Flames,False,,,,False
20152016,2016-01-20,Detroit Red Wings,St. Louis Blues,False,,,,False
20152016,2016-01-20,Anaheim Ducks,Minnesota Wild,False,,,,False
20152016,2016-01-21,Boston Bruins,Vancouver Canucks,False,,,,False
20152016,2016-01-21,New Jersey Devils,Ottawa Senators,False,,,,False
20152016,2016-01-21,Pittsburgh Penguins,Philadelphia Flyers,False,,,,False
20152016,2016-01-21,Dallas Stars,Edmonton Oilers,False,,,,False
20152016,2016-01-23,Pittsburgh Penguins,Vancouver Canucks,True,Jannik Hansen,Vancouver Canucks,3,False
20152016,2016-01-23,Boston Bruins,Columbus Blue Jackets,False,,,,False
20152016,2016-01-23,Detroit Red Wings,Anaheim Ducks,False,,,,False
20152016,2016-01-23,Dallas Stars,Colorado Avalanche,False,,,,False
20152016,2016-01-24,Chicago Blackhawks,St. Louis Blues,False,,,,False
20152016,2016-01-25,Dallas Stars,Calgary Flames,False,,,,False
20152016,2016-01-25,Minnesota Wild,Arizona Coyotes,False,,,,False
20152016,2016-01-26,Boston Bruins,Anaheim Ducks,False,,,,False
20152016,2016-01-26,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20152016,2016-01-27,Washington Capitals,Philadelphia Flyers,False,,,,False
20152016,2016-02-02,Boston Bruins,Toronto Maple Leafs,False,,,,False
20152016,2016-02-02,New Jersey Devils,New York Rangers,False,,,,False
20152016,2016-02-02,Pittsburgh Penguins,Ottawa Senators,True,Sidney Crosby,Pittsburgh Penguins,3,False
20152016,2016-02-02,Washington Capitals,Florida Panthers,False,,,,False
20152016,2016-02-02,Anaheim Ducks,San Jose Sharks,False,,,,False
20152016,2016-02-04,Washington Capitals,New York Islanders,False,,,,False
20152016,2016-02-04,St. Louis Blues,San Jose Sharks,False,,,,False
20152016,2016-02-05,Anaheim Ducks,Arizona Coyotes,False,,,,False
20152016,2016-02-06,New Jersey Devils,Washington Capitals,False,,,,False
20152016,2016-02-06,Detroit Red Wings,New York Islanders,False,,,,False
20152016,2016-02-06,Boston Bruins,Buffalo Sabres,False,,,,False
20152016,2016-02-06,St. Louis Blues,Minnesota Wild,False,,,,False
20152016,2016-02-06,Dallas Stars,Chicago Blackhawks,False,,,,False
20152016,2016-02-07,Washington Capitals,Philadelphia Flyers,False,,,,False
20152016,2016-02-08,Pittsburgh Penguins,Anaheim Ducks,False,,,,False
20152016,2016-02-08,Detroit Red Wings,Florida Panthers,False,,,,False
20152016,2016-02-09,Boston Bruins,Los Angeles Kings,False,,,,False
20152016,2016-02-09,St. Louis Blues,Winnipeg Jets,False,,,,False
20152016,2016-02-09,Minnesota Wild,Dallas Stars,False,,,,False
20152016,2016-02-09,New Jersey Devils,Edmonton Oilers,False,,,,False
20152016,2016-02-09,Chicago Blackhawks,San Jose Sharks,False,,,,False
20152016,2016-02-10,Detroit Red Wings,Ottawa Senators,False,,,,False
20152016,2016-02-10,Pittsburgh Penguins,New York Rangers,False,,,,False
20152016,2016-02-11,Minnesota Wild,Washington Capitals,True,Alex Ovechkin,Washington Capitals,3,False
20152016,2016-02-11,Chicago Blackhawks,Dallas Stars,True,Patrick Eaves,Dallas Stars,3,False
20152016,2016-02-12,Detroit Red Wings,Colorado Avalanche,False,,,,False
20152016,2016-02-13,Minnesota Wild,Boston Bruins,False,,,,False
20152016,2016-02-13,Dallas Stars,Washington Capitals,False,,,,False
20152016,2016-02-13,Chicago Blackhawks,Anaheim Ducks,False,,,,False
20152016,2016-02-14,New Jersey Devils,Los Angeles Kings,False,,,,False
20152016,2016-02-14,Detroit Red Wings,Boston Bruins,False,,,,False
20152016,2016-02-15,Chicago Blackhawks,Toronto Maple Leafs,False,,,,False
20152016,2016-02-16,New Jersey Devils,Philadelphia Flyers,False,,,,False
20152016,2016-02-16,Washington Capitals,Los Angeles Kings,False,,,,False
20152016,2016-02-16,St. Louis Blues,Dallas Stars,False,,,,False
20152016,2016-02-18,Pittsburgh Penguins,Detroit Red Wings,False,,,,False
20152016,2016-02-18,St. Louis Blues,Los Angeles Kings,False,,,,False
20152016,2016-02-19,New Jersey Devils,New York Islanders,False,,,,False
20152016,2016-02-20,Pittsburgh Penguins,Tampa Bay Lightning,False,,,,False
20152016,2016-02-20,Washington Capitals,New Jersey Devils,False,,,,False
20152016,2016-02-20,Dallas Stars,Boston Bruins,False,,,,False
20152016,2016-02-21,Minnesota Wild,Chicago Blackhawks,False,,,,False
20152016,2016-02-21,Anaheim Ducks,Calgary Flames,False,,,,False
20152016,2016-02-22,Boston Bruins,Columbus Blue Jackets,False,,,,False
20152016,2016-02-22,Washington Capitals,Arizona Coyotes,False,,,,False
20152016,2016-02-22,St. Louis Blues,San Jose Sharks,False,,,,False
20152016,2016-02-23,New Jersey Devils,New York Rangers,False,,,,False
20152016,2016-02-23,Detroit Red Wings,Columbus Blue Jackets,False,,,,False
20152016,2016-02-23,Minnesota Wild,New York Islanders,False,,,,False
20152016,2016-02-24,Washington Capitals,Montréal Canadiens,False,,,,False
20152016,2016-02-24,Boston Bruins,Pittsburgh Penguins,False,,,,False
20152016,2016-02-24,Anaheim Ducks,Buffalo Sabres,False,,,,False
20152016,2016-02-25,St. Louis Blues,New York Rangers,False,,,,False
20152016,2016-02-25,Chicago Blackhawks,Nashville Predators,False,,,,True
20152016,2016-02-25,Dallas Stars,Winnipeg Jets,False,,,,False
20152016,2016-02-26,New Jersey Devils,Tampa Bay Lightning,False,,,,False
20152016,2016-02-26,Washington Capitals,Minnesota Wild,False,,,,False
20152016,2016-02-26,Anaheim Ducks,Edmonton Oilers,False,,,,False
20152016,2016-02-27,Pittsburgh Penguins,Winnipeg Jets,False,,,,False
20152016,2016-02-27,Dallas Stars,New York Rangers,False,,,,False
20152016,2016-02-28,Chicago Blackhawks,Washington Capitals,False,,,,False
20152016,2016-02-28,Minnesota Wild,Florida Panthers,False,,,,False
20152016,2016-02-28,Boston Bruins,Tampa Bay Lightning,False,,,,False
20152016,2016-02-28,Anaheim Ducks,Los Angeles Kings,True,Corey Perry,Anaheim Ducks,3,False
20152016,2016-02-29,Pittsburgh Penguins,Arizona Coyotes,True,Patric Hornqvist,Pittsburgh Penguins,3,False
20152016,2016-02-29,Dallas Stars,Detroit Red Wings,False,,,,False
20152016,2016-03-01,Boston Bruins,Calgary Flames,False,,,,False
20152016,2016-03-01,New Jersey Devils,Carolina Hurricanes,False,,,,False
20152016,2016-03-01,Washington Capitals,Pittsburgh Penguins,False,,,,False
20152016,2016-03-01,Minnesota Wild,Colorado Avalanche,False,,,,False
20152016,2016-03-02,Washington Capitals,Toronto Maple Leafs,False,,,,False
20152016,2016-03-02,Detroit Red Wings,Chicago Blackhawks,False,,,,False
20152016,2016-03-02,Anaheim Ducks,Montréal Canadiens,False,,,,False
20152016,2016-03-03,Boston Bruins,Chicago Blackhawks,False,,,,False
20152016,2016-03-03,Pittsburgh Penguins,New York Rangers,False,,,,False
20152016,2016-03-04,Washington Capitals,New York Rangers,False,,,,False
20152016,2016-03-04,Dallas Stars,New Jersey Devils,False,,,,False
20152016,2016-03-05,Pittsburgh Penguins,Calgary Flames,False,,,,False
20152016,2016-03-05,Boston Bruins,Washington Capitals,False,,,,False
20152016,2016-03-06,Chicago Blackhawks,Detroit Red Wings,False,,,,False
20152016,2016-03-06,New Jersey Devils,Pittsburgh Penguins,False,,,,False
20152016,2016-03-06,Minnesota Wild,St. Louis Blues,False,,,,False
20152016,2016-03-07,Anaheim Ducks,Washington Capitals,False,,,,False
20152016,2016-03-09,St. Louis Blues,Chicago Blackhawks,False,,,,False
20152016,2016-03-10,Boston Bruins,Carolina Hurricanes,False,,,,False
20152016,2016-03-10,Detroit Red Wings,Winnipeg Jets,False,,,,False
20152016,2016-03-10,Minnesota Wild,Edmonton Oilers,False,,,,False
20152016,2016-03-11,St. Louis Blues,Anaheim Ducks,False,,,,True
20152016,2016-03-11,Dallas Stars,Chicago Blackhawks,False,,,,False
20152016,2016-03-12,Boston Bruins,New York Islanders,False,,,,True
20152016,2016-03-12,Detroit Red Wings,New York Rangers,False,,,,False
20152016,2016-03-12,Dallas Stars,St. Louis Blues,False,,,,False
20152016,2016-03-13,Detroit Red Wings,Toronto Maple Leafs,False,,,,False
20152016,2016-03-14,Chicago Blackhawks,Los Angeles Kings,False,,,,False
20152016,2016-03-14,Anaheim Ducks,New Jersey Devils,True,Jakob Silfverberg,Anaheim Ducks,3,False
20152016,2016-03-15,Pittsburgh Penguins,New York Islanders,False,,,,True
20152016,2016-03-15,Washington Capitals,Carolina Hurricanes,False,,,,False
20152016,2016-03-15,Dallas Stars,Los Angeles Kings,False,,,,False
20152016,2016-03-16,Chicago Blackhawks,Philadelphia Flyers,False,,,,True
20152016,2016-03-16,Anaheim Ducks,New York Rangers,False,,,,False
20152016,2016-03-17,New Jersey Devils,Minnesota Wild,False,,,,False
20152016,2016-03-17,Pittsburgh Penguins,Carolina Hurricanes,False,,,,False
20152016,2016-03-17,Dallas Stars,Tampa Bay Lightning,False,,,,False
20152016,2016-03-18,Washington Capitals,Nashville Predators,False,,,,True
20152016,2016-03-18,Anaheim Ducks,Boston Bruins,False,,,,False
20152016,2016-03-19,Minnesota Wild,Carolina Hurricanes,False,,,,False
20152016,2016-03-19,Dallas Stars,New York Islanders,False,,,,True
20152016,2016-03-20,New Jersey Devils,Columbus Blue Jackets,False,,,,False
20152016,2016-03-20,Pittsburgh Penguins,Washington Capitals,False,,,,False
20152016,2016-03-20,Chicago Blackhawks,Minnesota Wild,False,,,,False
20152016,2016-03-22,Minnesota Wild,Los Angeles Kings,False,,,,False
20152016,2016-03-22,Chicago Blackhawks,Dallas Stars,False,,,,False
20152016,2016-03-24,Boston Bruins,Florida Panthers,False,,,,False
20152016,2016-03-24,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20152016,2016-03-24,Detroit Red Wings,Montréal Canadiens,False,,,,False
20152016,2016-03-24,Minnesota Wild,Calgary Flames,True,Zach Parise,Minnesota Wild,3,False
20152016,2016-03-25,New Jersey Devils,Washington Capitals,False,,,,False
20152016,2016-03-25,St. Louis Blues,Vancouver Canucks,False,,,,False
20152016,2016-03-26,Detroit Red Wings,Pittsburgh Penguins,False,,,,False
20152016,2016-03-26,Washington Capitals,St. Louis Blues,False,,,,False
20152016,2016-03-28,Washington Capitals,Columbus Blue Jackets,False,,,,False
20152016,2016-03-28,Detroit Red Wings,Buffalo Sabres,False,,,,False
20152016,2016-03-29,New Jersey Devils,Boston Bruins,False,,,,False
20152016,2016-03-29,Pittsburgh Penguins,Buffalo Sabres,False,,,,False
20152016,2016-03-29,Minnesota Wild,Chicago Blackhawks,False,,,,False
20152016,2016-03-29,St. Louis Blues,Colorado Avalanche,False,,,,False
20152016,2016-03-29,Dallas Stars,Nashville Predators,False,,,,False
20152016,2016-03-30,Anaheim Ducks,Calgary Flames,False,,,,False
20152016,2016-03-31,Pittsburgh Penguins,Nashville Predators,False,,,,False
20152016,2016-03-31,Minnesota Wild,Ottawa Senators,False,,,,False
20152016,2016-03-31,Dallas Stars,Arizona Coyotes,False,,,,False
20152016,2016-04-01,Detroit Red Wings,Minnesota Wild,False,,,,False
20152016,2016-04-01,St. Louis Blues,Boston Bruins,False,,,,False
20152016,2016-04-01,Anaheim Ducks,Vancouver Canucks,False,,,,False
20152016,2016-04-03,Chicago Blackhawks,Boston Bruins,True,Patrick Kane,Chicago Blackhawks,3,False
20152016,2016-04-03,Pittsburgh Penguins,Philadelphia Flyers,False,,,,False
20152016,2016-04-03,Anaheim Ducks,Dallas Stars,False,,,,False
20152016,2016-04-04,St. Louis Blues,Arizona Coyotes,False,,,,False
20152016,2016-04-05,Boston Bruins,Carolina Hurricanes,False,,,,False
20152016,2016-04-05,New Jersey Devils,Buffalo Sabres,False,,,,False
20152016,2016-04-05,Washington Capitals,New York Islanders,False,,,,False
20152016,2016-04-05,Minnesota Wild,San Jose Sharks,False,,,,False
20152016,2016-04-05,Chicago Blackhawks,Arizona Coyotes,False,,,,False
20152016,2016-04-05,Anaheim Ducks,Winnipeg Jets,False,,,,False
20152016,2016-04-06,Detroit Red Wings,Philadelphia Flyers,False,,,,False
20152016,2016-04-07,Boston Bruins,Detroit Red Wings,False,,,,False
20152016,2016-04-07,New Jersey Devils,Tampa Bay Lightning,False,,,,False
20152016,2016-04-07,Washington Capitals,Pittsburgh Penguins,False,,,,False
20152016,2016-04-07,Chicago Blackhawks,St. Louis Blues,False,,,,False
20152016,2016-04-07,Dallas Stars,Colorado Avalanche,False,,,,False
20152016,2016-04-09,Boston Bruins,Ottawa Senators,False,,,,False
20152016,2016-04-09,Minnesota Wild,Calgary Flames,False,,,,False
20152016,2016-04-09,New Jersey Devils,Toronto Maple Leafs,False,,,,False
20152016,2016-04-09,St. Louis Blues,Washington Capitals,True,Alex Ovechkin,Washington Capitals,3,False
20152016,2016-04-09,Dallas Stars,Nashville Predators,True,Jason Spezza,Dallas Stars,3,False
20152016,2016-04-10,Washington Capitals,Anaheim Ducks,False,,,,False
20162017,2016-10-12,Chicago Blackhawks,St. Louis Blues,False,,,,False
20162017,2016-10-13,Columbus Blue Jackets,Boston Bruins,False,,,,False
20162017,2016-10-13,Pittsburgh Penguins,Washington Capitals,False,,,,False
20162017,2016-10-13,Dallas Stars,Anaheim Ducks,False,,,,False
20162017,2016-10-14,Los Angeles Kings,Philadelphia Flyers,False,,,,False
20162017,2016-10-15,Minnesota Wild,Winnipeg Jets,False,,,,False
20162017,2016-10-15,Pittsburgh Penguins,Anaheim Ducks,False,,,,False
20162017,2016-10-15,Columbus Blue Jackets,San Jose Sharks,False,,,,False
20162017,2016-10-15,Chicago Blackhawks,Nashville Predators,True,Richard Panik,Chicago Blackhawks,3,False
20162017,2016-10-15,Arizona Coyotes,Philadelphia Flyers,False,,,,False
20162017,2016-10-17,Pittsburgh Penguins,Colorado Avalanche,False,,,,False
20162017,2016-10-17,Detroit Red Wings,Ottawa Senators,True,Mike Green,Detroit Red Wings,3,False
20162017,2016-10-18,Minnesota Wild,Los Angeles Kings,False,,,,False
20162017,2016-10-18,Chicago Blackhawks,Philadelphia Flyers,False,,,,False
