season,date,home_team,away_team,hat_trick,scorer,scorer_team,goals,hat_night
20162017,2016-10-20,Boston Bruins,New Jersey Devils,False,,,,False
20162017,2016-10-20,Pittsburgh Penguins,San Jose Sharks,False,,,,False
20162017,2016-10-20,Minnesota Wild,Toronto Maple Leafs,False,,,,False
20162017,2016-10-20,Dallas Stars,Los Angeles Kings,False,,,,False
20162017,2016-10-21,Columbus Blue Jackets,Chicago Blackhawks,False,,,,False
20162017,2016-10-21,Detroit Red Wings,Nashville Predators,False,,,,False
20162017,2016-10-22,Chicago Blackhawks,Toronto Maple Leafs,False,,,,False
20162017,2016-10-22,Boston Bruins,Montréal Canadiens,False,,,,False
20162017,2016-10-22,Detroit Red Wings,San Jose Sharks,False,,,,False
20162017,2016-10-22,Dallas Stars,Columbus Blue Jackets,False,,,,False
20162017,2016-10-22,Los Angeles Kings,Vancouver Canucks,False,,,,False
20162017,2016-10-23,Anaheim Ducks,Vancouver Canucks,False,,,,False
20162017,2016-10-24,Chicago Blackhawks,Calgary Flames,False,,,,False
20162017,2016-10-25,Pittsburgh Penguins,Florida Panthers,False,,,,False
20162017,2016-10-25,Boston Bruins,Minnesota Wild,False,,,,False
20162017,2016-10-25,Detroit Red Wings,Carolina Hurricanes,False,,,,False
20162017,2016-10-25,Dallas Stars,Winnipeg Jets,False,,,,False
20162017,2016-10-25,Los Angeles Kings,Columbus Blue Jackets,False,,,,False
20162017,2016-10-26,Anaheim Ducks,Nashville Predators,False,,,,False
20162017,2016-10-27,Pittsburgh Penguins,New York Islanders,False,,,,False
20162017,2016-10-27,Los Angeles Kings,Nashville Predators,False,,,,False
20162017,2016-10-28,Anaheim Ducks,Columbus Blue Jackets,False,,,,False
20162017,2016-10-29,Detroit Red Wings,Boston Bruins,False,,,,False
20162017,2016-10-29,Minnesota Wild,Dallas Stars,False,,,,False
20162017,2016-10-29,Arizona Coyotes,Colorado Avalanche,False,,,,False
20162017,2016-10-30,Detroit Red Wings,Florida Panthers,True,Colton Sceviour,Florida Panthers,3,False
20162017,2016-10-30,Chicago Blackhawks,Los Angeles Kings,False,,,,False
20162017,2016-11-01,Columbus Blue Jackets,Dallas Stars,False,,,,False
20162017,2016-11-01,Minnesota Wild,Buffalo Sabres,False,,,,False
20162017,2016-11-01,Chicago Blackhawks,Calgary Flames,False,,,,False
20162017,2016-11-01,Arizona Coyotes,San Jose Sharks,False,,,,False
20162017,2016-11-01,Los Angeles Kings,Anaheim Ducks,False,,,,False
20162017,2016-11-02,Anaheim Ducks,Pittsburgh Penguins,False,,,,False
20162017,2016-11-03,Dallas Stars,St. Louis Blues,False,,,,False
20162017,2016-11-03,Chicago Blackhawks,Colorado Avalanche,False,,,,False
20162017,2016-11-03,Arizona Coyotes,Nashville Predators,False,,,,False
20162017,2016-11-03,Los Angeles Kings,Pittsburgh Penguins,False,,,,False
20162017,2016-11-04,Columbus Blue Jackets,Montréal Canadiens,False,,,,False
20162017,2016-11-04,Detroit Red Wings,Winnipeg Jets,False,,,,False
20162017,2016-11-04,Anaheim Ducks,Arizona Coyotes,False,,,,False
20162017,2016-11-05,Boston Bruins,New York Rangers,False,,,,False
20162017,2016-11-05,Dallas Stars,Chicago Blackhawks,False,,,,False
20162017,2016-11-05,Los Angeles Kings,Calgary Flames,False,,,,False
20162017,2016-11-06,Detroit Red Wings,Edmonton Oilers,False,,,,True
20162017,2016-11-06,Chicago Blackhawks,Dallas Stars,False,,,,False
20162017,2016-11-06,Anaheim Ducks,Calgary Flames,False,,,,True
20162017,2016-11-07,Boston Bruins,Buffalo Sabres,False,,,,False
20162017,2016-11-08,Pittsburgh Penguins,Edmonton Oilers,False,,,,False
20162017,2016-11-09,Columbus Blue Jackets,Anaheim Ducks,False,,,,False
20162017,2016-11-10,Boston Bruins,Columbus Blue Jackets,False,,,,False
20162017,2016-11-10,Pittsburgh Penguins,Minnesota Wild,False,,,,False
20162017,2016-11-10,Detroit Red Wings,Vancouver Canucks,False,,,,True
20162017,2016-11-10,Arizona Coyotes,Winnipeg Jets,False,,,,False
20162017,2016-11-11,Chicago Blackhawks,Washington Capitals,False,,,,False
20162017,2016-11-12,Pittsburgh Penguins,Toronto Maple Leafs,False,,,,False
20162017,2016-11-12,Columbus Blue Jackets,St. Louis Blues,False,,,,False
20162017,2016-11-12,Arizona Coyotes,Boston Bruins,False,,,,False
20162017,2016-11-13,Chicago Blackhawks,Montréal Canadiens,False,,,,False
20162017,2016-11-15,Columbus Blue Jackets,Washington Capitals,False,,,,False
20162017,2016-11-15,Detroit Red Wings,Tampa Bay Lightning,False,,,,False
20162017,2016-11-15,Minnesota Wild,Calgary Flames,False,,,,False
20162017,2016-11-15,Dallas Stars,New Jersey Devils,False,,,,False
20162017,2016-11-15,Anaheim Ducks,Edmonton Oilers,False,,,,False
20162017,2016-11-17,Minnesota Wild,Boston Bruins,False,,,,False
20162017,2016-11-17,Dallas Stars,Colorado Avalanche,False,,,,False
20162017,2016-11-17,Anaheim Ducks,New Jersey Devils,False,,,,False
20162017,2016-11-17,Los Angeles Kings,Edmonton Oilers,False,,,,False
20162017,2016-11-18,Columbus Blue Jackets,New York Rangers,False,,,,False
20162017,2016-11-19,Los Angeles Kings,New Jersey Devils,False,,,,False
20162017,2016-11-19,Dallas Stars,Edmonton Oilers,True,Connor McDavid,Edmonton Oilers,3,False
20162017,2016-11-19,Boston Bruins,Winnipeg Jets,False,,,,False
20162017,2016-11-19,Arizona Coyotes,San Jose Sharks,False,,,,False
20162017,2016-11-19,Minnesota Wild,Colorado Avalanche,False,,,,False
20162017,2016-11-20,Detroit Red Wings,Calgary Flames,False,,,,False
20162017,2016-11-20,Anaheim Ducks,Los Angeles Kings,False,,,,False
20162017,2016-11-21,Pittsburgh Penguins,New York Rangers,False,,,,False
20162017,2016-11-21,Columbus Blue Jackets,Colorado Avalanche,False,,,,False
20162017,2016-11-21,Dallas Stars,Minnesota Wild,False,,,,False
20162017,2016-11-22,Boston Bruins,St. Louis Blues,False,,,,False
20162017,2016-11-22,Anaheim Ducks,New York Islanders,False,,,,False
20162017,2016-11-23,Minnesota Wild,Winnipeg Jets,False,,,,True
20162017,2016-11-23,Columbus Blue Jackets,Calgary Flames,False,,,,False
20162017,2016-11-23,Arizona Coyotes,Vancouver Canucks,False,,,,False
20162017,2016-11-23,Los Angeles Kings,New York Islanders,False,,,,False
20162017,2016-11-25,Anaheim Ducks,Chicago Blackhawks,False,,,,False
20162017,2016-11-25,Minnesota Wild,Pittsburgh Penguins,False,,,,False
20162017,2016-11-25,Boston Bruins,Calgary Flames,False,,,,False
20162017,2016-11-25,Dallas Stars,Vancouver Canucks,False,,,,False
20162017,2016-11-25,Arizona Coyotes,Edmonton Oilers,False,,,,False
20162017,2016-11-26,Detroit Red Wings,Montréal Canadiens,False,,,,False
20162017,2016-11-26,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20162017,2016-11-26,Los Angeles Kings,Chicago Blackhawks,False,,,,False
20162017,2016-11-27,Boston Bruins,Tampa Bay Lightning,False,,,,False
20162017,2016-11-29,Columbus Blue Jackets,Tampa Bay Lightning,False,,,,False
20162017,2016-11-29,Detroit Red Wings,Dallas Stars,False,,,,False
20162017,2016-11-29,Chicago Blackhawks,Florida Panthers,False,,,,False
20162017,2016-11-29,Anaheim Ducks,Montréal Canadiens,False,,,,False
20162017,2016-11-30,Los Angeles Kings,San Jose Sharks,False,,,,False
20162017,2016-12-01,Boston Bruins,Carolina Hurricanes,False,,,,False
20162017,2016-12-01,Pittsburgh Penguins,Dallas Stars,False,,,,False
20162017,2016-12-01,Detroit Red Wings,Florida Panthers,False,,,,False
20162017,2016-12-01,Chicago Blackhawks,New Jersey Devils,True,Travis Zajac,New Jersey Devils,3,False
20162017,2016-12-01,Arizona Coyotes,Los Angeles Kings,False,,,,False
20162017,2016-12-03,Pittsburgh Penguins,Detroit Red Wings,False,,,,False
20162017,2016-12-03,Arizona Coyotes,Columbus Blue Jackets,False,,,,False
20162017,2016-12-04,Los Angeles Kings,Montréal Canadiens,False,,,,False
20162017,2016-12-04,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20162017,2016-12-05,Boston Bruins,Florida Panthers,False,,,,False
20162017,2016-12-05,Pittsburgh Penguins,Ottawa Senators,True,Bryan Rust,Pittsburgh Penguins,3,False
20162017,2016-12-05,Columbus Blue Jackets,Arizona Coyotes,False,,,,False
20162017,2016-12-06,Chicago Blackhawks,Arizona Coyotes,False,,,,False
20162017,2016-12-06,Dallas Stars,Calgary Flames,False,,,,False
20162017,2016-12-07,Anaheim Ducks,Carolina Hurricanes,False,,,,False
20162017,2016-12-08,Boston Bruins,Colorado Avalanche,False,,,,False
20162017,2016-12-08,Dallas Stars,Nashville Predators,False,,,,False
20162017,2016-12-08,Arizona Coyotes,Calgary Flames,False,,,,False
20162017,2016-12-08,Los Angeles Kings,Carolina Hurricanes,False,,,,False
20162017,2016-12-09,Detroit Red Wings,Columbus Blue Jackets,False,,,,False
20162017,2016-12-09,Minnesota Wild,Edmonton Oilers,False,,,,False
20162017,2016-12-09,Chicago Blackhawks,New York Rangers,False,,,,False
20162017,2016-12-09,Anaheim Ducks,San Jose Sharks,False,,,,False
20162017,2016-12-10,Los Angeles Kings,Ottawa Senators,False,,,,False
20162017,2016-12-10,Boston Bruins,Toronto Maple Leafs,False,,,,False
20162017,2016-12-10,Columbus Blue Jackets,New York Islanders,False,,,,False
20162017,2016-12-10,Arizona Coyotes,Nashville Predators,False,,,,False
20162017,2016-12-11,Anaheim Ducks,Ottawa Senators,False,,,,False
20162017,2016-12-11,Detroit Red Wings,Philadelphia Flyers,False,,,,False
20162017,2016-12-11,Minnesota Wild,St. Louis Blues,False,,,,False
20162017,2016-12-11,Chicago Blackhawks,Dallas Stars,False,,,,False
20162017,2016-12-12,Pittsburgh Penguins,Arizona Coyotes,False,,,,False
20162017,2016-12-13,Detroit Red Wings,Arizona Coyotes,False,,,,False
20162017,2016-12-13,Minnesota Wild,Florida Panthers,False,,,,False
20162017,2016-12-13,Dallas Stars,Anaheim Ducks,False,,,,False
20162017,2016-12-14,Pittsburgh Penguins,Boston Bruins,False,,,,False
20162017,2016-12-15,Boston Bruins,Anaheim Ducks,False,,,,False
20162017,2016-12-15,Detroit Red Wings,Los Angeles Kings,False,,,,False
20162017,2016-12-15,Dallas Stars,New York Rangers,False,,,,False
20162017,2016-12-16,Pittsburgh Penguins,Los Angeles Kings,False,,,,False
20162017,2016-12-17,Dallas Stars,Philadelphia Flyers,False,,,,False
20162017,2016-12-17,Minnesota Wild,Arizona Coyotes,False,,,,False
20162017,2016-12-17,Detroit Red Wings,Anaheim Ducks,True,Tomas Tatar,Detroit Red Wings,3,False
20162017,2016-12-18,Boston Bruins,Los Angeles Kings,False,,,,False
20162017,2016-12-18,Chicago Blackhawks,San Jose Sharks,False,,,,False
20162017,2016-12-19,Arizona Coyotes,Calgary Flames,False,,,,False
20162017,2016-12-20,Boston Bruins,New York Islanders,False,,,,False
20162017,2016-12-20,Pittsburgh Penguins,New York Rangers,False,,,,False
20162017,2016-12-20,Columbus Blue Jackets,Los Angeles Kings,False,,,,False
20162017,2016-12-20,Minnesota Wild,Colorado Avalanche,False,,,,False
20162017,2016-12-20,Chicago Blackhawks,Ottawa Senators,False,,,,False
20162017,2016-12-20,Dallas Stars,St. Louis Blues,False,,,,False
20162017,2016-12-21,Arizona Coyotes,Edmonton Oilers,False,,,,False
20162017,2016-12-22,Columbus Blue Jackets,Pittsburgh Penguins,True,Scott Hartnell,Columbus Blue Jackets,3,False
20162017,2016-12-23,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20162017,2016-12-23,Columbus Blue Jackets,Montréal Canadiens,False,,,,False
20162017,2016-12-23,Chicago Blackhawks,Colorado Avalanche,False,,,,False
20162017,2016-12-23,Dallas Stars,Los Angeles Kings,False,,,,False
20162017,2016-12-23,Arizona Coyotes,Toronto Maple Leafs,False,,,,False
20162017,2016-12-27,Columbus Blue Jackets,Boston Bruins,False,,,,False
20162017,2016-12-27,Detroit Red Wings,Buffalo Sabres,False,,,,True
20162017,2016-12-27,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20162017,2016-12-27,Arizona Coyotes,Dallas Stars,False,,,,False
20162017,2016-12-27,Anaheim Ducks,San Jose Sharks,False,,,,False
20162017,2016-12-28,Pittsburgh Penguins,Carolina Hurricanes,False,,,,False
20162017,2016-12-29,Minnesota Wild,New York Islanders,False,,,,False
20162017,2016-12-29,Dallas Stars,Colorado Avalanche,False,,,,False
20162017,2016-12-29,Arizona Coyotes,New York Rangers,True,Matt Puempel,New York Rangers,3,False
20162017,2016-12-31,Boston Bruins,Buffalo Sabres,False,,,,False
20162017,2016-12-31,Minnesota Wild,Columbus Blue Jackets,False,,,,False
20162017,2016-12-31,Pittsburgh Penguins,Montréal Canadiens,False,,,,False
20162017,2016-12-31,Dallas Stars,Florida Panthers,False,,,,False
20162017,2016-12-31,Los Angeles Kings,San Jose Sharks,False,,,,False
20162017,2017-01-01,Anaheim Ducks,Philadelphia Flyers,True,Ryan Kesler,Anaheim Ducks,3,False
20162017,2017-01-03,Columbus Blue Jackets,Edmonton Oilers,False,,,,False
20162017,2017-01-04,Dallas Stars,Montréal Canadiens,False,,,,False
20162017,2017-01-04,Anaheim Ducks,Detroit Red Wings,False,,,,False
20162017,2017-01-05,Boston Bruins,Edmonton Oilers,True,Patrick Maroon,Edmonton Oilers,3,False
20162017,2017-01-05,Chicago Blackhawks,Buffalo Sabres,False,,,,False
20162017,2017-01-05,Los Angeles Kings,Detroit Red Wings,False,,,,False
20162017,2017-01-06,Chicago Blackhawks,Carolina Hurricanes,False,,,,False
20162017,2017-01-06,Anaheim Ducks,Arizona Coyotes,False,,,,False
20162017,2017-01-07,Los Angeles Kings,Minnesota Wild,False,,,,False
20162017,2017-01-07,Columbus Blue Jackets,New York Rangers,True,Michael Grabner,New York Rangers,3,False
20162017,2017-01-07,Arizona Coyotes,New York Islanders,False,,,,False
20162017,2017-01-08,Pittsburgh Penguins,Tampa Bay Lightning,False,,,,False
20162017,2017-01-08,Columbus Blue Jackets,Philadelphia Flyers,False,,,,False
20162017,2017-01-08,Chicago Blackhawks,Nashville Predators,True,Ryan Hartman,Chicago Blackhawks,3,False
20162017,2017-01-08,Anaheim Ducks,Minnesota Wild,False,,,,False
20162017,2017-01-09,Los Angeles Kings,Dallas Stars,False,,,,False
20162017,2017-01-10,Chicago Blackhawks,Detroit Red Wings,False,,,,True
20162017,2017-01-10,Anaheim Ducks,Dallas Stars,False,,,,False
20162017,2017-01-12,Minnesota Wild,Montréal Canadiens,False,,,,False
20162017,2017-01-12,Dallas Stars,Detroit Red Wings,False,,,,False
20162017,2017-01-12,Los Angeles Kings,St. Louis Blues,False,,,,False
20162017,2017-01-13,Arizona Coyotes,Winnipeg Jets,False,,,,False
20162017,2017-01-14,Boston Bruins,Philadelphia Flyers,False,,,,False
20162017,2017-01-14,Detroit Red Wings,Pittsburgh Penguins,False,,,,False
20162017,2017-01-14,Arizona Coyotes,Anaheim Ducks,False,,,,False
20162017,2017-01-14,Dallas Stars,Minnesota Wild,False,,,,False
20162017,2017-01-14,Los Angeles Kings,Winnipeg Jets,False,,,,False
20162017,2017-01-15,Chicago Blackhawks,Minnesota Wild,False,,,,False
20162017,2017-01-15,Anaheim Ducks,St. Louis Blues,False,,,,False
20162017,2017-01-16,Boston Bruins,New York Islanders,False,,,,False
20162017,2017-01-16,Detroit Red Wings,Montréal Canadiens,False,,,,False
20162017,2017-01-16,Los Angeles Kings,Tampa Bay Lightning,False,,,,False
20162017,2017-01-16,Pittsburgh Penguins,Washington Capitals,True,Evgeni Malkin,Pittsburgh Penguins,3,False
20162017,2017-01-17,Columbus Blue Jackets,Carolina Hurricanes,False,,,,False
20162017,2017-01-17,Minnesota Wild,New Jersey Devils,False,,,,False
20162017,2017-01-17,Anaheim Ducks,Tampa Bay Lightning,False,,,,False
20162017,2017-01-18,Detroit Red Wings,Boston Bruins,False,,,,False
20162017,2017-01-18,Los Angeles Kings,San Jose Sharks,False,,,,False
20162017,2017-01-19,Columbus Blue Jackets,Ottawa Senators,False,,,,False
20162017,2017-01-19,Minnesota Wild,Arizona Coyotes,False,,,,False
20162017,2017-01-19,Anaheim Ducks,Colorado Avalanche,False,,,,False
20162017,2017-01-20,Boston Bruins,Chicago Blackhawks,False,,,,False
20162017,2017-01-21,Columbus Blue Jackets,Carolina Hurricanes,False,,,,False
20162017,2017-01-21,Arizona Coyotes,Tampa Bay Lightning,False,,,,False
20162017,2017-01-21,Dallas Stars,Washington Capitals,False,,,,False
20162017,2017-01-21,Minnesota Wild,Anaheim Ducks,False,,,,False
20162017,2017-01-22,Detroit Red Wings,New York Rangers,False,,,,False
20162017,2017-01-22,Pittsburgh Penguins,Boston Bruins,False,,,,False
20162017,2017-01-22,Chicago Blackhawks,Vancouver Canucks,False,,,,False
20162017,2017-01-22,Minnesota Wild,Nashville Predators,False,,,,False
20162017,2017-01-23,Arizona Coyotes,Florida Panthers,False,,,,False
20162017,2017-01-24,Boston Bruins,Detroit Red Wings,False,,,,False
20162017,2017-01-24,Pittsburgh Penguins,St. Louis Blues,False,,,,True
20162017,2017-01-24,Chicago Blackhawks,Tampa Bay Lightning,False,,,,True
20162017,2017-01-24,Dallas Stars,Minnesota Wild,False,,,,False
20162017,2017-01-25,Detroit Red Wings,Toronto Maple Leafs,False,,,,False
20162017,2017-01-25,Anaheim Ducks,Edmonton Oilers,False,,,,False
20162017,2017-01-26,Boston Bruins,Pittsburgh Penguins,False,,,,False
20162017,2017-01-26,Minnesota Wild,St. Louis Blues,False,,,,False
20162017,2017-01-26,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20162017,2017-01-26,Dallas Stars,Buffalo Sabres,False,,,,False
20162017,2017-01-26,Arizona Coyotes,Vancouver Canucks,False,,,,False
20162017,2017-01-31,Pittsburgh Penguins,Nashville Predators,False,,,,False
20162017,2017-01-31,Detroit Red Wings,New Jersey Devils,False,,,,False
20162017,2017-01-31,Dallas Stars,Toronto Maple Leafs,False,,,,False
20162017,2017-01-31,Arizona Coyotes,Los Angeles Kings,False,,,,False
20162017,2017-01-31,Anaheim Ducks,Colorado Avalanche,False,,,,False
20162017,2017-02-01,Los Angeles Kings,Colorado Avalanche,False,,,,False
20162017,2017-02-02,Dallas Stars,Winnipeg Jets,False,,,,False
20162017,2017-02-02,Arizona Coyotes,Chicago Blackhawks,False,,,,False
20162017,2017-02-03,Pittsburgh Penguins,Columbus Blue Jackets,False,,,,False
20162017,2017-02-03,Detroit Red Wings,New York Islanders,False,,,,False
20162017,2017-02-04,Boston Bruins,Toronto Maple Leafs,True,William Nylander,Toronto Maple Leafs,3,False
20162017,2017-02-04,Columbus Blue Jackets,New Jersey Devils,False,,,,True
20162017,2017-02-04,Dallas Stars,Chicago Blackhawks,False,,,,False
20162017,2017-02-07,Pittsburgh Penguins,Calgary Flames,False,,,,False
20162017,2017-02-07,Detroit Red Wings,Columbus Blue Jackets,False,,,,False
20162017,2017-02-08,Minnesota Wild,Chicago Blackhawks,False,,,,False
20162017,2017-02-09,Boston Bruins,San Jose Sharks,False,,,,False
20162017,2017-02-09,Columbus Blue Jackets,Vancouver Canucks,False,,,,False
20162017,2017-02-09,Arizona Coyotes,Montréal Canadiens,False,,,,False
20162017,2017-02-10,Minnesota Wild,Tampa Bay Lightning,False,,,,False
20162017,2017-02-11,Boston Bruins,Vancouver Canucks,False,,,,False
20162017,2017-02-11,Dallas Stars,Carolina Hurricanes,False,,,,False
20162017,2017-02-11,Columbus Blue Jackets,Detroit Red Wings,False,,,,False
20162017,2017-02-11,Arizona Coyotes,Pittsburgh Penguins,False,,,,False
20162017,2017-02-12,Minnesota Wild,Detroit Red Wings,False,,,,False
20162017,2017-02-12,Boston Bruins,Montréal Canadiens,False,,,,False
20162017,2017-02-13,Columbus Blue Jackets,New York Rangers,False,,,,False
20162017,2017-02-14,Pittsburgh Penguins,Vancouver Canucks,False,,,,False
20162017,2017-02-14,Minnesota Wild,Anaheim Ducks,False,,,,False
20162017,2017-02-15,Columbus Blue Jackets,Toronto Maple Leafs,False,,,,False
20162017,2017-02-15,Detroit Red Wings,St. Louis Blues,False,,,,False
20162017,2017-02-16,Pittsburgh Penguins,Winnipeg Jets,False,,,,False
20162017,2017-02-16,Minnesota Wild,Dallas Stars,False,,,,False
20162017,2017-02-16,Los Angeles Kings,Arizona Coyotes,False,,,,False
20162017,2017-02-17,Columbus Blue Jackets,Pittsburgh Penguins,False,,,,False
20162017,2017-02-17,Anaheim Ducks,Florida Panthers,False,,,,False
20162017,2017-02-18,Detroit Red Wings,Washington Capitals,False,,,,False
20162017,2017-02-18,Chicago Blackhawks,Edmonton Oilers,False,,,,False
20162017,2017-02-18,Arizona Coyotes,San Jose Sharks,False,,,,False
20162017,2017-02-18,Dallas Stars,Tampa Bay Lightning,True,Antoine Roussel,Dallas Stars,3,False
20162017,2017-02-18,Minnesota Wild,Nashville Predators,False,,,,False
20162017,2017-02-18,Los Angeles Kings,Florida Panthers,False,,,,False
20162017,2017-02-19,Pittsburgh Penguins,Detroit Red Wings,False,,,,False
20162017,2017-02-19,Columbus Blue Jackets,Nashville Predators,False,,,,False
20162017,2017-02-19,Anaheim Ducks,Los Angeles Kings,False,,,,False
20162017,2017-02-20,Arizona Coyotes,Anaheim Ducks,False,,,,False
20162017,2017-02-21,Detroit Red Wings,New York Islanders,False,,,,False
20162017,2017-02-21,Minnesota Wild,Chicago Blackhawks,True,Jonathan Toews,Chicago Blackhawks,3,False
20162017,2017-02-22,Anaheim Ducks,Boston Bruins,False,,,,False
20162017,2017-02-23,Chicago Blackhawks,Arizona Coyotes,True,Patrick Kane,Chicago Blackhawks,3,False
20162017,2017-02-23,Los Angeles Kings,Boston Bruins,False,,,,False
20162017,2017-02-24,Dallas Stars,Arizona Coyotes,False,,,,False
20162017,2017-02-25,Los Angeles Kings,Anaheim Ducks,False,,,,False
20162017,2017-02-25,Columbus Blue Jackets,New York Islanders,False,,,,False
20162017,2017-02-25,Pittsburgh Penguins,Philadelphia Flyers,False,,,,False
20162017,2017-02-26,Dallas Stars,Boston Bruins,False,,,,False
20162017,2017-02-26,Chicago Blackhawks,St. Louis Blues,False,,,,False
20162017,2017-02-26,Arizona Coyotes,Buffalo Sabres,False,,,,False
20162017,2017-02-27,Minnesota Wild,Los Angeles Kings,False,,,,False
20162017,2017-02-28,Boston Bruins,Arizona Coyotes,False,,,,False
20162017,2017-02-28,Dallas Stars,Pittsburgh Penguins,False,,,,False
20162017,2017-03-01,Chicago Blackhawks,Pittsburgh Penguins,True,Patrick Kane,Chicago Blackhawks,3,True
20162017,2017-03-02,Boston Bruins,New York Rangers,False,,,,False
20162017,2017-03-02,Columbus Blue Jackets,Minnesota Wild,False,,,,False
20162017,2017-03-02,Dallas Stars,New York Islanders,False,,,,False
20162017,2017-03-02,Los Angeles Kings,Toronto Maple Leafs,False,,,,False
20162017,2017-03-03,Pittsburgh Penguins,Tampa Bay Lightning,False,,,,False
20162017,2017-03-03,Chicago Blackhawks,New York Islanders,False,,,,False
20162017,2017-03-03,Anaheim Ducks,Toronto Maple Leafs,False,,,,False
20162017,2017-03-04,Boston Bruins,New Jersey Devils,False,,,,False
20162017,2017-03-04,Los Angeles Kings,Vancouver Canucks,False,,,,False
20162017,2017-03-05,Pittsburgh Penguins,Buffalo Sabres,False,,,,False
20162017,2017-03-05,Minnesota Wild,San Jose Sharks,False,,,,False
20162017,2017-03-05,Anaheim Ducks,Vancouver Canucks,False,,,,False
20162017,2017-03-05,Arizona Coyotes,Carolina Hurricanes,False,,,,False
20162017,2017-03-07,Columbus Blue Jackets,New Jersey Devils,False,,,,False
20162017,2017-03-07,Minnesota Wild,St. Louis Blues,False,,,,False
20162017,2017-03-07,Anaheim Ducks,Nashville Predators,False,,,,False
20162017,2017-03-08,Dallas Stars,Ottawa Senators,False,,,,False
20162017,2017-03-08,Boston Bruins,Detroit Red Wings,False,,,,False
20162017,2017-03-09,Chicago Blackhawks,Anaheim Ducks,False,,,,False
20162017,2017-03-09,Arizona Coyotes,Ottawa Senators,False,,,,False
20162017,2017-03-09,Los Angeles Kings,Nashville Predators,False,,,,False
20162017,2017-03-10,Columbus Blue Jackets,Buffalo Sabres,False,,,,False
20162017,2017-03-10,Detroit Red Wings,Chicago Blackhawks,False,,,,False
20162017,2017-03-11,Boston Bruins,Philadelphia Flyers,False,,,,False
20162017,2017-03-11,Arizona Coyotes,New Jersey Devils,False,,,,False
20162017,2017-03-11,Los Angeles Kings,Washington Capitals,False,,,,True
20162017,2017-03-12,Chicago Blackhawks,Minnesota Wild,False,,,,True
20162017,2017-03-12,Detroit Red Wings,New York Rangers,False,,,,False
20162017,2017-03-12,Anaheim Ducks,Washington Capitals,False,,,,False
20162017,2017-03-13,Arizona Coyotes,Colorado Avalanche,False,,,,False
20162017,2017-03-13,Los Angeles Kings,St. Louis Blues,False,,,,False
20162017,2017-03-14,Los Angeles Kings,Arizona Coyotes,False,,,,False
20162017,2017-03-15,Anaheim Ducks,St. Louis Blues,False,,,,False
20162017,2017-03-16,Columbus Blue Jackets,Florida Panthers,False,,,,False
20162017,2017-03-16,Arizona Coyotes,Detroit Red Wings,False,,,,True
20162017,2017-03-16,Los Angeles Kings,Buffalo Sabres,False,,,,False
20162017,2017-03-17,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20162017,2017-03-17,Anaheim Ducks,Buffalo Sabres,False,,,,False
20162017,2017-03-18,Minnesota Wild,New York Rangers,False,,,,False
20162017,2017-03-18,Arizona Coyotes,St. Louis Blues,False,,,,False
20162017,2017-03-18,Detroit Red Wings,Colorado Avalanche,False,,,,False
